# 月行九道 — Ecliptic trajectory (λ, β)
# DE440 1900–2100, 1-day steps
# Frame: SOFA IAU 2006 mean ecliptic/equinox of date
#
# day          lambda(deg)   beta(deg)
  37185.0000    287.107823     -1.585823
  37186.0000    299.278308     -2.574638
  37187.0000    311.256088     -3.433947
  37188.0000    323.127984     -4.136660
  37189.0000    334.975272     -4.659853
  37190.0000    346.869506     -4.983790
  37191.0000    358.869520     -5.092147
  37192.0000     11.019583     -4.973355
  37193.0000     23.348904     -4.622806
  37194.0000     35.872718     -4.045422
  37195.0000     48.595076     -3.257960
  37196.0000     61.512992     -2.290371
  37197.0000     74.621173     -1.185760
  37198.0000     87.916160      0.001156
  37199.0000    101.398648      1.206776
  37200.0000    115.073030      2.362066
  37201.0000    128.943795      3.396389
  37202.0000    143.009172      4.241740
  37203.0000    157.253296      4.837707
  37204.0000    171.639099      5.137391
  37205.0000    186.104657      5.113874
  37206.0000    200.565421      4.765733
  37207.0000    214.923109      4.119430
  37208.0000    229.079477      3.226781
  37209.0000    242.951084      2.157463
  37210.0000    256.480868      0.988675
  37211.0000    269.643978     -0.204853
  37212.0000    282.447735     -1.357917
  37213.0000    294.927343     -2.417992
  37214.0000    307.139456     -3.345052
  37215.0000    319.155330     -4.109401
  37216.0000    331.054495     -4.688850
  37217.0000    342.919244     -5.066222
  37218.0000    354.829848     -5.227787
  37219.0000      6.860239     -5.162940
  37220.0000     19.074020     -4.865223
  37221.0000     31.520832     -4.334635
  37222.0000     44.233372     -3.580870
  37223.0000     57.225598     -2.626791
  37224.0000     70.492674     -1.511067
  37225.0000     84.012983     -0.288766
  37226.0000     97.752051      0.970983
  37227.0000    111.667630      2.190300
  37228.0000    125.714776      3.289890
  37229.0000    139.849751      4.196801
  37230.0000    154.031966      4.851099
  37231.0000    168.223880      5.210636
  37232.0000    182.389397      5.253849
  37233.0000    196.491792      4.980907
  37234.0000    210.492303      4.413426
  37235.0000    224.350248      3.592619
  37236.0000    238.025016      2.575639
  37237.0000    251.479641      1.430117
  37238.0000    264.685141      0.227517
  37239.0000    277.624647     -0.963494
  37240.0000    290.296467     -2.082348
  37241.0000    302.715604     -3.079666
  37242.0000    314.913684     -3.917977
  37243.0000    326.937548     -4.570561
  37244.0000    338.846904     -5.019252
  37245.0000    350.711377     -5.252070
  37246.0000      2.607154     -5.261342
  37247.0000     14.613252     -5.042809
  37248.0000     26.807256     -4.596009
  37249.0000     39.260351     -3.926106
  37250.0000     52.031537     -3.047068
  37251.0000     65.161222     -1.985739
  37252.0000     78.664850     -0.785719
  37253.0000     92.527860      0.490680
  37254.0000    106.703733      1.764318
  37255.0000    121.116812      2.946138
  37256.0000    135.670602      3.948292
  37257.0000    150.260451      4.696552
  37258.0000    164.787645      5.140151
  37259.0000    179.171164      5.256359
  37260.0000    193.354279      5.049584
  37261.0000    207.305169      4.546782
  37262.0000    221.012816      3.791542
  37263.0000    234.480424      2.838517
  37264.0000    247.718659      1.748788
  37265.0000    260.740316      0.586006
  37266.0000    273.557257     -0.587039
  37267.0000    286.179739     -1.711620
  37268.0000    298.617761     -2.735893
  37269.0000    310.883733     -3.616990
  37270.0000    322.995649     -4.322047
  37271.0000    334.979997     -4.828075
  37272.0000    346.873879     -5.120855
  37273.0000    358.726006     -5.193304
  37274.0000     10.596527     -5.043819
  37275.0000     22.555651     -4.675133
  37276.0000     34.681047     -4.094110
  37277.0000     47.053814     -3.312778
  37278.0000     59.752658     -2.350762
  37279.0000     72.845874     -1.238919
  37280.0000     86.381033     -0.023427
  37281.0000    100.373135      1.231302
  37282.0000    114.793550      2.443319
  37283.0000    129.563859      3.519751
  37284.0000    144.559331      4.369753
  37285.0000    159.624621      4.920661
  37286.0000    174.599052      5.131373
  37287.0000    189.343576      4.997590
  37288.0000    203.760269      4.547777
  37289.0000    217.799304      3.833148
  37290.0000    231.454304      2.916618
  37291.0000    244.750798      1.864154
  37292.0000    257.732865      0.739557
  37293.0000    270.451408     -0.397993
  37294.0000    282.955621     -1.494872
  37295.0000    295.287939     -2.503464
  37296.0000    307.482175     -3.382688
  37297.0000    319.564291     -4.098697
  37298.0000    331.555134     -4.625576
  37299.0000    343.474385     -4.945721
  37300.0000    355.344921     -5.049704
  37301.0000      7.196815     -4.935606
  37302.0000     19.070401     -4.608027
  37303.0000     31.017971     -4.077128
  37304.0000     43.103867     -3.358131
  37305.0000     55.402721     -2.471660
  37306.0000     67.995480     -1.445186
  37307.0000     80.962644     -0.315545
  37308.0000     94.374083      0.867928
  37309.0000    108.275213      2.040900
  37310.0000    122.670759      3.124321
  37311.0000    137.509933      4.030018
  37312.0000    152.679696      4.672989
  37313.0000    168.013172      4.988275
  37314.0000    183.315378      4.946234
  37315.0000    198.399372      4.558946
  37316.0000    213.119302      3.874795
  37317.0000    227.388764      2.964748
  37318.0000    241.181549      1.907243
  37319.0000    254.519862      0.777008
  37320.0000    267.457588     -0.360586
  37321.0000    280.064379     -1.450822
  37322.0000    292.413239     -2.448628
  37323.0000    304.572160     -3.316949
  37324.0000    316.599339     -4.025477
  37325.0000    328.541340     -4.550103
  37326.0000    340.433639     -4.873018
  37327.0000    352.303043     -4.983190
  37328.0000      4.171493     -4.876851
  37329.0000     16.060606     -4.557713
  37330.0000     27.996266     -4.036793
  37331.0000     40.012544     -3.331940
  37332.0000     52.154308     -2.467337
  37333.0000     64.478013     -1.473324
  37334.0000     77.050178     -0.386832
  37335.0000     89.943008      0.747470
  37336.0000    103.226534      1.875644
  37337.0000    116.956805      2.933458
  37338.0000    131.160478      3.847450
  37339.0000    145.818199      4.540084
  37340.0000    160.852044      4.940287
  37341.0000    176.124432      4.998117
  37342.0000    191.454034      4.698699
  37343.0000    206.646939      4.068590
  37344.0000    221.532571      3.170560
  37345.0000    235.990872      2.089008
  37346.0000    249.962884      0.912969
  37347.0000    263.445824     -0.276840
  37348.0000    276.479217     -1.414324
  37349.0000    289.128891     -2.448760
  37350.0000    301.472969     -3.342482
  37351.0000    313.591379     -4.067727
  37352.0000    325.558812     -4.603980
  37353.0000    337.440530     -4.936370
  37354.0000    349.290426     -5.055158
  37355.0000      1.150947     -4.956084
  37356.0000     13.054588     -4.641219
  37357.0000     25.026698     -4.119900
  37358.0000     37.089213     -3.409407
  37359.0000     49.264756     -2.535173
  37360.0000     61.580386     -1.530509
  37361.0000     74.070240     -0.436020
  37362.0000     86.776330      0.701024
  37363.0000     99.746825      1.827200
  37364.0000    113.031273      2.883412
  37365.0000    126.672441      3.805888
  37366.0000    140.695069      4.528664
  37367.0000    155.093013      4.988748
  37368.0000    169.818056      5.134600
  37369.0000    184.775250      4.936988
  37370.0000    199.829334      4.398900
  37371.0000    214.823215      3.559788
  37372.0000    229.603858      2.490796
  37373.0000    244.046934      1.281899
  37374.0000    258.072513      0.026006
  37375.0000    271.649052     -1.194109
  37376.0000    284.787891     -2.312791
  37377.0000    297.532780     -3.282595
  37378.0000    309.948409     -4.071665
  37379.0000    322.110312     -4.659785
  37380.0000    334.096977     -5.034757
  37381.0000    345.984114     -5.189906
  37382.0000    357.840744     -5.122922
  37383.0000      9.726720     -4.835914
  37384.0000     21.691486     -4.336378
  37385.0000     33.773964     -3.638669
  37386.0000     46.003530     -2.765512
  37387.0000     58.401942     -1.749064
  37388.0000     70.985907     -0.631139
  37389.0000     83.769792      0.537596
  37390.0000     96.767765      1.699402
  37391.0000    109.994628      2.791998
  37392.0000    123.464734      3.751575
  37393.0000    137.188639      4.516229
  37394.0000    151.167693      5.030011
  37395.0000    165.387446      5.247900
  37396.0000    179.811547      5.141746
  37397.0000    194.378431      4.706458
  37398.0000    209.002928      3.964631
  37399.0000    223.583758      2.967257
  37400.0000    238.015784      1.788842
  37401.0000    252.203971      0.517335
  37402.0000    266.075392     -0.758294
  37403.0000    279.586607     -1.959032
  37404.0000    292.725641     -3.022535
  37405.0000    305.509496     -3.904942
  37406.0000    317.978908     -4.578958
  37407.0000    330.192023     -5.030102
  37408.0000    342.218185     -5.252785
  37409.0000    354.132409     -5.247239
  37410.0000      6.010702     -5.017758
  37411.0000     17.926128     -4.572301
  37412.0000     29.945445     -3.923302
  37413.0000     42.126204     -3.089387
  37414.0000     54.514299     -2.097522
  37415.0000     67.142106     -0.984978
  37416.0000     80.027435      0.199659
  37417.0000     93.173527      1.397152
  37418.0000    106.570219      2.540388
  37419.0000    120.196168      3.559150
  37420.0000    134.021742      4.386208
  37421.0000    148.011992      4.963636
  37422.0000    162.129029      5.248385
  37423.0000    176.333337      5.216455
  37424.0000    190.583912      4.865489
  37425.0000    204.837585      4.215739
  37426.0000    219.048238      3.309256
  37427.0000    233.166780      2.206969
  37428.0000    247.142549      0.983397
  37429.0000    260.926355     -0.280690
  37430.0000    274.474851     -1.506527
  37431.0000    287.755371     -2.624831
  37432.0000    300.750207     -3.580903
  37433.0000    313.459454     -4.336590
  37434.0000    325.901948     -4.869372
  37435.0000    338.114376     -5.169564
  37436.0000    350.148961     -5.236866
  37437.0000      2.070257     -5.077271
  37438.0000     13.951500     -4.700947
  37439.0000     25.870727     -4.121384
  37440.0000     37.906682     -3.355836
  37441.0000     50.134336     -2.426908
  37442.0000     62.619864     -1.364955
  37443.0000     75.415040     -0.210666
  37444.0000     88.551375      0.983104
  37445.0000    102.034868      2.151483
  37446.0000    115.842772      3.220847
  37447.0000    129.924054      4.115573
  37448.0000    144.204685      4.767339
  37449.0000    158.597501      5.124666
  37450.0000    173.014519      5.159974
  37451.0000    187.378375      4.872354
  37452.0000    201.629790      4.285993
  37453.0000    215.729630      3.445614
  37454.0000    229.656109      2.410699
  37455.0000    243.399114      1.249720
  37456.0000    256.953977      0.034845
  37457.0000    270.316591     -1.162933
  37458.0000    283.481020     -2.278275
  37459.0000    296.439853     -3.255393
  37460.0000    309.186849     -4.050887
  37461.0000    321.720880     -4.635084
  37462.0000    334.050016     -4.991713
  37463.0000    346.194753     -5.116194
  37464.0000    358.189827     -5.013124
  37465.0000     10.084457     -4.693676
  37466.0000     21.941206     -4.173523
  37467.0000     33.833707     -3.471703
  37468.0000     45.843390     -2.610642
  37469.0000     58.055117     -1.617346
  37470.0000     70.551404     -0.525573
  37471.0000     83.404849      0.621494
  37472.0000     96.668636      1.769003
  37473.0000    110.365810      2.850069
  37474.0000    124.479378      3.788974
  37475.0000    138.946869      4.509039
  37476.0000    153.663389      4.944438
  37477.0000    168.495281      5.052718
  37478.0000    183.302025      4.823352
  37479.0000    197.959598      4.278956
  37480.0000    212.377563      3.469255
  37481.0000    226.505461      2.461047
  37482.0000    240.329106      1.328121
  37483.0000    253.860661      0.143627
  37484.0000    267.126934     -1.024576
  37485.0000    280.159099     -2.116384
  37486.0000    292.985520     -3.080753
  37487.0000    305.628139     -3.876580
  37488.0000    318.102193     -4.473397
