# 月行九道 — Ecliptic trajectory (λ, β)
# DE440 1900–2100, 1-day steps
# Frame: fixed J2000 mean ecliptic approximation
#
# day          lambda(deg)   beta(deg)
  32816.0000    306.524440     -1.342773
  32817.0000    319.732982     -0.194767
  32818.0000    333.344110      0.998098
  32819.0000    347.395414      2.167757
  32820.0000      1.888600      3.233725
  32821.0000     16.774317      4.109190
  32822.0000     31.944255      4.713053
  32823.0000     47.237600      4.985878
  32824.0000     62.464562      4.903885
  32825.0000     77.441136      4.484241
  32826.0000     92.022248      3.778887
  32827.0000    106.121516      2.860446
  32828.0000    119.713878      1.806989
  32829.0000    132.825348      0.691018
  32830.0000    145.517194     -0.425766
  32831.0000    157.870302     -1.493122
  32832.0000    169.972523     -2.470471
  32833.0000    181.909583     -3.324433
  32834.0000    193.759049     -4.026786
  32835.0000    205.586681     -4.553342
  32836.0000    217.444689     -4.883856
  32837.0000    229.371688     -5.002840
  32838.0000    241.394286     -4.900954
  32839.0000    253.530211     -4.576564
  32840.0000    265.792621     -4.037052
  32841.0000    278.194983     -3.299545
  32842.0000    290.755591     -2.391004
  32843.0000    303.500732     -1.347823
  32844.0000    316.465521     -0.215258
  32845.0000    329.691662      0.953076
  32846.0000    343.221592      2.095679
  32847.0000    357.088928      3.144203
  32848.0000     11.305968      4.026138
  32849.0000     25.850471      4.670447
  32850.0000     40.655874      5.016730
  32851.0000     55.610227      5.026648
  32852.0000     70.567646      4.693915
  32853.0000     85.371177      4.048102
  32854.0000     99.880090      3.149583
  32855.0000    113.992187      2.077280
  32856.0000    127.654743      0.914303
  32857.0000    140.863608     -0.263420
  32858.0000    153.654346     -1.393104
  32859.0000    166.090261     -2.426130
  32860.0000    178.250825     -3.326015
  32861.0000    190.222125     -4.065278
  32862.0000    202.089587     -4.622551
  32863.0000    213.932629     -4.980644
  32864.0000    225.820785     -5.125826
  32865.0000    237.811022     -5.048345
  32866.0000    249.946231     -4.743976
  32867.0000    262.255063     -4.216245
  32868.0000    274.753279     -3.478768
  32869.0000    287.446634     -2.557051
  32870.0000    300.334874     -1.489168
  32871.0000    313.416059     -0.324978
  32872.0000    326.690089      0.876033
  32873.0000    340.160347      2.047901
  32874.0000    353.832636      3.121838
  32875.0000      7.711204      4.030143
  32876.0000     21.792330      4.710514
  32877.0000     36.056858      5.111077
  32878.0000     50.463847      5.196261
  32879.0000     64.947946      4.952823
  32880.0000     79.422584      4.394316
  32881.0000     93.789334      3.561808
  32882.0000    107.951456      2.519435
  32883.0000    121.827836      1.345364
  32884.0000    135.363573      0.120786
  32885.0000    148.535087     -1.079782
  32886.0000    161.349830     -2.194546
  32887.0000    173.842127     -3.176373
  32888.0000    186.067089     -3.991561
  32889.0000    198.094132     -4.616974
  32890.0000    210.000958     -5.036897
  32891.0000    221.868292     -5.240528
  32892.0000    233.775272     -5.220589
  32893.0000    245.795299     -4.973267
  32894.0000    257.992193     -4.499473
  32895.0000    270.416658     -3.807248
  32896.0000    283.103314     -2.914863
  32897.0000    296.068739     -1.853832
  32898.0000    309.311050     -0.670762
  32899.0000    322.811362      0.573057
  32900.0000    336.537100      1.804982
  32901.0000    350.446614      2.947057
  32902.0000      4.494108      3.923604
  32903.0000     18.633805      4.668735
  32904.0000     32.822491      5.132385
  32905.0000     47.020163      5.284256
  32906.0000     61.189109      5.115714
  32907.0000     75.292252      4.640039
  32908.0000     89.291774      3.891226
  32909.0000    103.148904      2.921203
  32910.0000    116.825295      1.795318
  32911.0000    130.285913      0.586243
  32912.0000    143.502840     -0.632909
  32913.0000    156.459147     -1.794993
  32914.0000    169.152017     -2.843518
  32915.0000    181.594563     -3.734921
  32916.0000    193.816156     -4.438469
  32917.0000    205.861391     -4.934479
  32918.0000    217.788024     -5.211751
  32919.0000    229.664217     -5.265085
  32920.0000    241.565286     -5.093498
  32921.0000    253.570027     -4.699551
  32922.0000    265.756481     -4.089984
  32923.0000    278.196940     -3.277713
  32924.0000    290.952083     -2.284976
  32925.0000    304.064340     -1.147010
  32926.0000    317.551155      0.084909
  32927.0000    331.399465      1.342770
  32928.0000    345.563303      2.545173
  32929.0000    359.966444      3.605391
  32930.0000     14.511003      4.442854
  32931.0000     29.090802      4.994839
  32932.0000     43.606265      5.224697
  32933.0000     57.976677      5.124501
  32934.0000     72.146759      4.712500
  32935.0000     86.086843      4.027489
  32936.0000     99.788118      3.122436
  32937.0000    113.255490      2.058809
  32938.0000    126.500450      0.901965
  32939.0000    139.535622     -0.282653
  32940.0000    152.371793     -1.432883
  32941.0000    165.017494     -2.492875
  32942.0000    177.480692     -3.415594
  32943.0000    189.771820     -4.164416
  32944.0000    201.907250     -4.713595
  32945.0000    213.912406     -5.047586
  32946.0000    225.823944     -5.159532
  32947.0000    237.690722     -5.049414
  32948.0000    249.573509     -4.722396
  32949.0000    261.543457     -4.187843
  32950.0000    273.679309     -3.459365
  32951.0000    286.063146     -2.556111
  32952.0000    298.774268     -1.505291
  32953.0000    311.880823     -0.345589
  32954.0000    325.429094      0.869514
  32955.0000    339.431393      2.070225
  32956.0000    353.855147      3.173039
  32957.0000      8.617588      4.089166
  32958.0000     23.590775      4.738251
  32959.0000     38.618989      5.063488
  32960.0000     53.544895      5.042237
  32961.0000     68.235904      4.687913
  32962.0000     82.601863      4.043387
  32963.0000     96.599924      3.169937
  32964.0000    110.228426      2.136463
  32965.0000    123.514776      1.011718
  32966.0000    136.502293     -0.140024
  32967.0000    149.239082     -1.260832
  32968.0000    161.770279     -2.299771
  32969.0000    174.133791     -3.213257
  32970.0000    186.359175     -3.965512
  32971.0000    198.469039     -4.529106
  32972.0000    210.482228     -4.885348
  32973.0000    222.417996     -5.024265
  32974.0000    234.300308     -4.944055
  32975.0000    246.161576     -4.650099
  32976.0000    258.045289     -4.153820
  32977.0000    270.007208     -3.471766
  32978.0000    282.114923     -2.625304
  32979.0000    294.445550     -1.641231
  32980.0000    307.081153     -0.553406
  32981.0000    320.101302      0.594785
  32982.0000    333.572173      1.747837
  32983.0000    347.532230      2.836892
  32984.0000      1.976213      3.781996
  32985.0000     16.841911      4.499940
  32986.0000     32.006608      4.917939
  32987.0000     47.299368      4.989737
  32988.0000     62.529263      4.707503
  32989.0000     77.520834      4.103568
  32990.0000     92.143452      3.241272
  32991.0000    106.325087      2.199941
  32992.0000    120.049784      1.060675
  32993.0000    133.344724     -0.102941
  32994.0000    146.263971     -1.228740
  32995.0000    158.873791     -2.266162
  32996.0000    171.241604     -3.174770
  32997.0000    183.428840     -3.922582
  32998.0000    195.487211     -4.484935
  32999.0000    207.457758     -4.844046
  33000.0000    219.372106     -4.989106
  33001.0000    231.255374     -4.916559
  33002.0000    243.130150     -4.630267
  33003.0000    255.020877     -4.141357
  33004.0000    266.957951     -3.467737
  33005.0000    278.980931     -2.633481
  33006.0000    291.140311     -1.668361
  33007.0000    303.497415     -0.607834
  33008.0000    316.121968      0.506331
  33009.0000    329.086765      1.624884
  33010.0000    342.458826      2.689912
  33011.0000    356.286760      3.634758
  33012.0000     10.585174      4.386734
  33013.0000     25.319262      4.874313
  33014.0000     40.395475      5.039192
  33015.0000     55.665247      4.850641
  33016.0000     70.945317      4.316421
  33017.0000     86.050250      3.484218
  33018.0000    100.825537      2.431915
  33019.0000    115.169433      1.251053
  33020.0000    129.038571      0.030757
  33021.0000    142.440326     -1.152708
  33022.0000    155.418571     -2.239749
  33023.0000    168.038680     -3.186524
  33024.0000    180.374981     -3.961904
  33025.0000    192.501660     -4.544244
  33026.0000    204.486884     -4.918990
  33027.0000    216.389572     -5.077410
  33028.0000    228.258282     -5.016324
  33029.0000    240.131806     -4.738518
  33030.0000    252.041157     -4.253436
  33031.0000    264.012596     -3.577796
  33032.0000    276.071227     -2.735863
  33033.0000    288.244614     -1.759284
  33034.0000    300.565732     -0.686576
  33035.0000    313.074627      0.437527
  33036.0000    325.818125      1.562661
  33037.0000    338.847026      2.633318
  33038.0000    352.210290      3.589518
  33039.0000      5.946047      4.368382
  33040.0000     20.070000      4.907671
  33041.0000     34.563186      5.152268
  33042.0000     49.362829      5.063662
  33043.0000     64.361119      4.630555
  33044.0000     79.415439      3.876534
  33045.0000     94.369289      2.860377
  33046.0000    109.077878      1.667160
  33047.0000    123.429891      0.393065
  33048.0000    137.359333     -0.870232
  33049.0000    150.846404     -2.046376
  33050.0000    163.910438     -3.078574
  33051.0000    176.599238     -3.928550
  33052.0000    188.978212     -4.572799
  33053.0000    201.121147     -4.998362
  33054.0000    213.103163     -5.199442
  33055.0000    224.995741     -5.175364
  33056.0000    236.863454     -4.929869
  33057.0000    248.762083     -4.471482
  33058.0000    260.737912     -3.814570
  33059.0000    272.828061     -2.980659
  33060.0000    285.061737     -1.999530
  33061.0000    297.462197     -0.909730
  33062.0000    310.049051      0.241801
  33063.0000    322.840405      1.401016
  33064.0000    335.854229      2.508829
  33065.0000    349.108314      3.503741
  33066.0000      2.618361      4.324865
  33067.0000     16.394012      4.915442
  33068.0000     30.433153      5.227115
  33069.0000     44.715534      5.225223
  33070.0000     59.197469      4.894877
  33071.0000     73.809843      4.246641
  33072.0000     88.461303      3.319670
  33073.0000    103.047088      2.179983
  33074.0000    117.461929      0.912873
  33075.0000    131.613772     -0.389042
  33076.0000    145.434880     -1.638523
  33077.0000    158.888035     -2.763355
  33078.0000    171.967466     -3.710869
  33079.0000    184.695601     -4.447626
  33080.0000    197.117400     -4.956049
  33081.0000    209.293879     -5.230021
  33082.0000    221.295900     -5.270973
  33083.0000    233.198765     -5.085196
  33084.0000    245.077698     -4.682616
  33085.0000    257.004096     -4.076896
  33086.0000    269.042388     -3.286597
  33087.0000    281.247363     -2.336976
  33088.0000    293.661985     -1.261895
  33089.0000    306.315802     -0.105173
  33090.0000    319.224167      1.079306
  33091.0000    332.388482      2.229278
  33092.0000    345.797549      3.277729
  33093.0000    359.429910      4.158116
  33094.0000     13.256757      4.810329
  33095.0000     27.244798      5.186402
  33096.0000     41.358366      5.255212
  33097.0000     55.560318      5.005761
  33098.0000     69.811636      4.448990
  33099.0000     84.070190      3.618030
  33100.0000     98.289531      2.566594
  33101.0000    112.418717      1.365065
  33102.0000    126.403982      0.094113
  33103.0000    140.192474     -1.163531
  33104.0000    153.737558     -2.331629
  33105.0000    167.004573     -3.347376
  33106.0000    179.975701     -4.165261
  33107.0000    192.652914     -4.757487
  33108.0000    205.058574     -5.111674
  33109.0000    217.233904     -5.227169
  33110.0000    229.235977     -5.111271
  33111.0000    241.133880     -4.776268
  33112.0000    253.004574     -4.237750
  33113.0000    264.928650     -3.514290
  33114.0000    276.985928     -2.628384
  33115.0000    289.250724     -1.608362
  33116.0000    301.786584     -0.490777
  33117.0000    314.640545      0.677454
  33118.0000    327.837387      1.838206
